,1,2,3,4,5,6,7,8,9,10
LOUNH91_LUNG,-0.38913249236565994,0.09193818049872879,0.20478540184906244,-0.3986885305102078,0.19746827524821098,-0.26694064028727293,-0.10286994643080948,-0.32828531782165205,-0.594078833434536,-0.19607136259380736
NCIH1155_LUNG,0.10954895655038925,0.043250475306493105,-0.07197207363421557,0.15535624773248796,-0.22376520329938554,0.11737089734559483,0.12956366167266703,0.10595262114475262,-0.06816967503899837,0.02962845800881118
HT29_LARGE_INTESTINE,0.10135790331603531,-0.04492106355183809,0.06034445993229151,-0.21342872691991285,0.2557273913128689,0.09418334344896127,-0.308124289170414,-0.16707992702008076,0.011119442403803866,-0.1033345422638508
HCC1806_BREAST,0.02122260580612595,-0.08145252694207755,-0.006250491315170963,-0.08612489327859886,0.23396590700396389,-0.03810419360543048,-0.016109154949071735,0.06599818175038245,0.16668875985563547,0.05175831337316367
SKBR3_BREAST,-0.23094870419298924,0.05814666634203387,0.1154555311031607,-0.22401334351879487,0.1729660387330358,-0.14819644916487074,-0.1743955673527166,-0.14846176808042075,-0.10382607580687239,-0.019926708377058684
CALU1_LUNG,-0.5665494030627688,0.08313271045533535,0.03299620959383236,-0.3500002951227655,0.18750923851815654,-0.3132045811753917,-0.07158271125232799,-0.14793588177685196,-0.43676571581293583,-0.14270692574738966
NCIH2228_LUNG,-0.5227618251298108,0.027785121575693836,0.10707794050443492,-0.4548921982107669,0.34687779928527734,-0.2558628640146543,-0.15981595995186684,-0.20071169301641284,-0.39379360237807753,-0.0786688042658926
CCK81_LARGE_INTESTINE,0.25377392951669664,-0.0975357476999305,-0.003094296654361596,0.018638519484245695,0.06428585660041297,0.20437302782027805,-0.19884794185981097,-0.01792508634420811,0.12356500625534905,0.0384565958522683
KELLY_AUTONOMIC_GANGLIA,0.2579385060230411,-0.011753788474205988,-0.1758098836348268,0.3363829160452622,-0.23493054262475255,0.17969406414800912,0.2528193028699035,0.21456244206122307,0.10127002895030733,0.040974432532522836
FADU_UPPER_AERODIGESTIVE_TRACT,-0.2855907315664531,-0.09495774263504236,0.010153916482230733,-0.25923747428003907,0.29800887559258393,-0.13043664570248525,-0.18704058058441153,0.01078715941747086,-0.05347240882849658,-0.1309396298619931
HLE_LIVER,-0.1716823619824348,-0.0480648654780216,-0.039765917728693506,-0.08620947926442954,0.03705389859203836,0.008260304519427664,-0.031129533011356184,-0.06766303280964248,-0.20143913978669323,-0.010472213922747678
SKNSH_AUTONOMIC_GANGLIA,-0.0826811208652624,-0.0006842558703582017,0.044540604156129905,-0.030379991146498676,-0.1489204607277982,-0.042902901262003884,0.07493166297596382,-0.09964107270553096,-0.27918360300354295,-0.08404625888290763
TE617T_SOFT_TISSUE,-0.2486864527378787,0.046244905698976255,0.10938891645412593,-0.14925466919333655,0.04606229576972332,0.042758427273046136,-0.0882859651561432,-0.016213559865491847,-0.06965908790571174,-0.0858456283931933
SKMEL30_SKIN,0.009106536005928874,-0.0273731226529925,0.13756490895286688,-0.038273372314868485,-0.15317902668311598,0.05000536472366136,-0.10561726906044536,-0.12116025533391614,-0.2300827833912812,0.048369045214107904
MOLT16_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE,0.688206126823391,-0.0756145235483506,-0.3463784750676188,0.7672458354116594,-0.5384466885257075,0.3416055079411104,0.3394207434510429,0.43541389771865363,0.6520529465176025,0.21603113663092283
HPAFII_PANCREAS,-0.21995650093172475,-0.10118154921789738,0.20207983169630378,-0.5652064615841121,0.5144062592038434,-0.19372344277218562,-0.3849976572546395,-0.3169619597874411,-0.15523087101961483,0.019724829369794753
KNS42_CENTRAL_NERVOUS_SYSTEM,-0.14797545611998306,0.06406744855007608,-0.04248817432960038,-0.09524439671949793,-0.0568787027096883,-0.0723975611258209,0.0599186719575195,0.008988679966407273,-0.11230835609798343,-0.11769441229512752
HLF_LIVER,-0.5113654089007356,0.057846526523383186,0.08278067954824792,-0.38986883072113443,0.2136819441794352,-0.1191956099234822,-0.1438496117638238,-0.20279455361157273,-0.5305744099635312,-0.16719723891077445
